From,To,Sign,Star,Sign-Lord,Star-Lord,Sub-Lord,Sub-Sub-Lord,Degree,Min,Second,KS-N,CIL-N,KS-D,paada
77.57222222222222,77.67222222222222,Gem,Ardra,Me,Ra,Su,Ra,17,34,20,53,464,77.44444444444444,4
77.67222222222222,77.7611111111111,Gem,Ardra,Me,Ra,Su,Ju,17,40,20,53,465,77.44444444444444,4
77.7611111111111,77.86666666666666,Gem,Ardra,Me,Ra,Su,Sa,17,45,40,53,466,77.44444444444444,4
77.86666666666666,77.96111111111111,Gem,Ardra,Me,Ra,Su,Me,17,52,0,53,467,77.44444444444444,4
77.96111111111111,78.0,Gem,Ardra,Me,Ra,Su,Ke,17,57,40,53,468,77.44444444444444,4
78.0,78.11111111111111,Gem,Ardra,Me,Ra,Su,Ve,18,0,0,53,469,77.44444444444444,4
78.11111111111111,78.20361111111112,Gem,Ardra,Me,Ra,Mo,Mo,18,6,40,54,470,78.11111111111111,4
78.20361111111112,78.26861111111111,Gem,Ardra,Me,Ra,Mo,Ma,18,12,13,54,471,78.11111111111111,4
78.26861111111111,78.43527777777778,Gem,Ardra,Me,Ra,Mo,Ra,18,16,7,54,472,78.11111111111111,4
78.43527777777778,78.58333333333333,Gem,Ardra,Me,Ra,Mo,Ju,18,26,7,54,473,78.11111111111111,4
78.58333333333333,78.75916666666667,Gem,Ardra,Me,Ra,Mo,Sa,18,35,0,54,474,78.11111111111111,4
78.75916666666667,78.91666666666667,Gem,Ardra,Me,Ra,Mo,Me,18,45,33,54,475,78.11111111111111,4
78.91666666666667,78.98138888888889,Gem,Ardra,Me,Ra,Mo,Ke,18,55,0,54,476,78.11111111111111,4
